No,Zulu,Julday,Temp
129,2016-01-21 18:31:00+00:00,2457409.27152778,216.5
130,2016-01-21 18:32:00+00:00,2457409.27222222,220.02
131,2016-01-21 18:33:00+00:00,2457409.27291667,221.55
132,2016-01-21 18:34:00+00:00,2457409.27361111,219.32
133,2016-01-21 18:35:00+00:00,2457409.27430556,224.77
134,2016-01-21 18:36:00+00:00,2457409.275,219.95
135,2016-01-21 18:37:00+00:00,2457409.27569444,217.32
136,2016-01-21 18:38:00+00:00,2457409.27638889,219.15
137,2016-01-21 18:39:00+00:00,2457409.27708333,219.15
138,2016-01-21 18:40:00+00:00,2457409.27777778,220.25
139,2016-01-21 18:41:00+00:00,2457409.27847222,215.28
140,2016-01-21 18:42:00+00:00,2457409.27916667,220.03
141,2016-01-21 18:43:00+00:00,2457409.27986111,221.74
142,2016-01-21 18:44:00+00:00,2457409.28055556,219.65
143,2016-01-21 18:45:00+00:00,2457409.28125,218.05
144,2016-01-21 18:46:00+00:00,2457409.28194444,217.8
145,2016-01-21 18:47:00+00:00,2457409.28263889,218.48
146,2016-01-21 18:48:00+00:00,2457409.28333333,222.27
147,2016-01-21 18:49:00+00:00,2457409.28402778,222.75
148,2016-01-21 18:50:00+00:00,2457409.28472222,224.68
149,2016-01-21 18:51:00+00:00,2457409.28541667,217.7
150,2016-01-21 18:52:00+00:00,2457409.28611111,221.4
151,2016-01-21 18:53:00+00:00,2457409.28680556,219.12
152,2016-01-21 18:54:00+00:00,2457409.2875,219.22
153,2016-01-21 18:55:00+00:00,2457409.28819444,222.2
154,2016-01-21 18:56:00+00:00,2457409.28888889,221.6
155,2016-01-21 18:57:00+00:00,2457409.28958333,220.35
156,2016-01-21 18:58:00+00:00,2457409.29027778,218.07
157,2016-01-21 18:59:00+00:00,2457409.29097222,219.3
158,2016-01-21 19:00:00+00:00,2457409.29166667,218.88
159,2016-01-21 19:01:00+00:00,2457409.29236111,217.27
160,2016-01-21 19:02:00+00:00,2457409.29305556,217.0
161,2016-01-21 19:03:00+00:00,2457409.29375,218.53
162,2016-01-21 19:04:00+00:00,2457409.29444445,219.93
163,2016-01-21 19:05:00+00:00,2457409.29513889,218.9
164,2016-01-21 19:06:00+00:00,2457409.29583333,216.28
165,2016-01-21 19:07:00+00:00,2457409.29652778,216.98
166,2016-01-21 19:08:00+00:00,2457409.29722222,218.22
167,2016-01-21 19:09:00+00:00,2457409.29791667,215.38
168,2016-01-21 19:10:00+00:00,2457409.29861111,216.15
169,2016-01-21 19:11:00+00:00,2457409.29930556,218.48
170,2016-01-21 19:12:00+00:00,2457409.3,220.42
171,2016-01-21 19:13:00+00:00,2457409.30069445,215.9
172,2016-01-21 19:14:00+00:00,2457409.30138889,215.8
173,2016-01-21 19:15:00+00:00,2457409.30208333,218.67
174,2016-01-21 19:16:00+00:00,2457409.30277778,219.38
175,2016-01-21 19:17:00+00:00,2457409.30347222,216.42
176,2016-01-21 19:18:00+00:00,2457409.30416667,211.68
177,2016-01-21 19:19:00+00:00,2457409.30486111,213.75
178,2016-01-21 19:20:00+00:00,2457409.30555556,219.2
179,2016-01-21 19:21:00+00:00,2457409.30625,218.52
180,2016-01-21 19:22:00+00:00,2457409.30694444,215.82
181,2016-01-21 19:23:00+00:00,2457409.30763889,210.98
182,2016-01-21 19:24:00+00:00,2457409.30833333,214.82
183,2016-01-21 19:25:00+00:00,2457409.30902778,215.62
184,2016-01-21 19:26:00+00:00,2457409.30972222,211.52
185,2016-01-21 19:27:00+00:00,2457409.31041667,215.83
186,2016-01-21 19:28:00+00:00,2457409.31111111,216.93
187,2016-01-21 19:29:00+00:00,2457409.31180556,214.97
188,2016-01-21 19:30:00+00:00,2457409.3125,214.45
189,2016-01-21 19:31:00+00:00,2457409.31319444,214.27
190,2016-01-21 19:32:00+00:00,2457409.31388889,215.23
191,2016-01-21 19:33:00+00:00,2457409.31458333,213.12
192,2016-01-21 19:34:00+00:00,2457409.31527778,216.93
193,2016-01-21 19:35:00+00:00,2457409.31597222,215.85
194,2016-01-21 19:36:00+00:00,2457409.31666667,216.45
195,2016-01-21 19:37:00+00:00,2457409.31736111,217.82
196,2016-01-21 19:38:00+00:00,2457409.31805556,215.25
197,2016-01-21 19:39:00+00:00,2457409.31875,213.73
198,2016-01-21 19:40:00+00:00,2457409.31944444,213.5
199,2016-01-21 19:41:00+00:00,2457409.32013889,216.6
200,2016-01-21 19:42:00+00:00,2457409.32083333,214.33
201,2016-01-21 19:43:00+00:00,2457409.32152778,214.45
202,2016-01-21 19:44:00+00:00,2457409.32222222,215.12
203,2016-01-21 19:45:00+00:00,2457409.32291667,214.05
204,2016-01-21 19:46:00+00:00,2457409.32361111,216.1
205,2016-01-21 19:47:00+00:00,2457409.32430556,218.7
206,2016-01-21 19:48:00+00:00,2457409.325,219.55
207,2016-01-21 19:49:00+00:00,2457409.32569445,220.02
208,2016-01-21 19:50:00+00:00,2457409.32638889,216.88
209,2016-01-21 19:51:00+00:00,2457409.32708333,217.25
210,2016-01-21 19:52:00+00:00,2457409.32777778,215.15
211,2016-01-21 19:53:00+00:00,2457409.32847222,216.85
212,2016-01-21 19:54:00+00:00,2457409.32916667,214.37
213,2016-01-21 19:55:00+00:00,2457409.32986111,213.22
214,2016-01-21 19:56:00+00:00,2457409.33055556,215.85
215,2016-01-21 19:57:00+00:00,2457409.33125,212.17
216,2016-01-21 19:58:00+00:00,2457409.33194445,218.15
217,2016-01-21 19:59:00+00:00,2457409.33263889,216.02
218,2016-01-21 20:00:00+00:00,2457409.33333333,213.93
219,2016-01-21 20:01:00+00:00,2457409.33402778,220.0
220,2016-01-21 20:02:00+00:00,2457409.33472222,212.68
221,2016-01-21 20:03:00+00:00,2457409.33541667,212.05
222,2016-01-21 20:04:00+00:00,2457409.33611111,211.62
223,2016-01-21 20:05:00+00:00,2457409.33680556,211.02
224,2016-01-21 20:06:00+00:00,2457409.3375,213.2
225,2016-01-21 20:07:00+00:00,2457409.33819444,212.2
226,2016-01-21 20:08:00+00:00,2457409.33888889,209.85
227,2016-01-21 20:09:00+00:00,2457409.33958333,208.48
228,2016-01-21 20:10:00+00:00,2457409.34027778,213.0
229,2016-01-21 20:11:00+00:00,2457409.34097222,207.13
230,2016-01-21 20:12:00+00:00,2457409.34166667,214.32
231,2016-01-21 20:13:00+00:00,2457409.34236111,216.1
232,2016-01-21 20:14:00+00:00,2457409.34305556,207.82
233,2016-01-21 20:15:00+00:00,2457409.34375,212.2
234,2016-01-21 20:16:00+00:00,2457409.34444444,217.17
235,2016-01-21 20:17:00+00:00,2457409.34513889,212.9
236,2016-01-21 20:18:00+00:00,2457409.34583333,215.52
237,2016-01-21 20:19:00+00:00,2457409.34652778,215.88
238,2016-01-21 20:20:00+00:00,2457409.34722222,214.1
239,2016-01-21 20:21:00+00:00,2457409.34791667,208.55
240,2016-01-21 20:22:00+00:00,2457409.34861111,212.38
241,2016-01-21 20:23:00+00:00,2457409.34930556,216.23
242,2016-01-21 20:24:00+00:00,2457409.35,214.52
243,2016-01-21 20:25:00+00:00,2457409.35069444,214.25
244,2016-01-21 20:26:00+00:00,2457409.35138889,215.18
245,2016-01-21 20:27:00+00:00,2457409.35208333,211.45
246,2016-01-21 20:28:00+00:00,2457409.35277778,208.82
247,2016-01-21 20:29:00+00:00,2457409.35347222,212.8
248,2016-01-21 20:30:00+00:00,2457409.35416667,213.77
249,2016-01-21 20:31:00+00:00,2457409.35486111,210.6
250,2016-01-21 20:32:00+00:00,2457409.35555556,209.75
251,2016-01-21 20:33:00+00:00,2457409.35625,212.65
252,2016-01-21 20:34:00+00:00,2457409.35694445,214.58
253,2016-01-21 20:35:00+00:00,2457409.35763889,215.97
254,2016-01-21 20:36:00+00:00,2457409.35833333,216.6
255,2016-01-21 20:37:00+00:00,2457409.35902778,211.9
256,2016-01-21 20:38:00+00:00,2457409.35972222,214.18
257,2016-01-21 20:39:00+00:00,2457409.36041667,211.5
258,2016-01-21 20:40:00+00:00,2457409.36111111,207.6
259,2016-01-21 20:41:00+00:00,2457409.36180556,210.45
260,2016-01-21 20:42:00+00:00,2457409.3625,209.2
261,2016-01-21 20:43:00+00:00,2457409.36319445,209.55
262,2016-01-21 20:44:00+00:00,2457409.36388889,209.05
263,2016-01-21 20:45:00+00:00,2457409.36458333,209.68
264,2016-01-21 20:46:00+00:00,2457409.36527778,207.42
265,2016-01-21 20:47:00+00:00,2457409.36597222,209.57
266,2016-01-21 20:48:00+00:00,2457409.36666667,215.34
267,2016-01-21 20:49:00+00:00,2457409.36736111,215.17
268,2016-01-21 20:50:00+00:00,2457409.36805556,207.73
269,2016-01-21 20:51:00+00:00,2457409.36875,214.57
270,2016-01-21 20:52:00+00:00,2457409.36944444,214.03
271,2016-01-21 20:53:00+00:00,2457409.37013889,212.07
272,2016-01-21 20:54:00+00:00,2457409.37083333,211.97
273,2016-01-21 20:55:00+00:00,2457409.37152778,211.52
274,2016-01-21 20:56:00+00:00,2457409.37222222,209.62
275,2016-01-21 20:57:00+00:00,2457409.37291667,209.43
276,2016-01-21 20:58:00+00:00,2457409.37361111,207.6
277,2016-01-21 20:59:00+00:00,2457409.37430556,211.82
278,2016-01-21 21:00:00+00:00,2457409.375,211.0
279,2016-01-21 21:01:00+00:00,2457409.37569444,211.0
280,2016-01-21 21:02:00+00:00,2457409.37638889,218.15
281,2016-01-21 21:03:00+00:00,2457409.37708333,213.67
282,2016-01-21 21:04:00+00:00,2457409.37777778,213.97
283,2016-01-21 21:05:00+00:00,2457409.37847222,213.8
284,2016-01-21 21:06:00+00:00,2457409.37916667,213.9
285,2016-01-21 21:07:00+00:00,2457409.37986111,216.98
286,2016-01-21 21:08:00+00:00,2457409.38055556,208.4
287,2016-01-21 21:09:00+00:00,2457409.38125,210.17
