No,Zulu,Julday,Temp
323,2016-01-21 21:50:00+00:00,2457409.40972222,206.0
324,2016-01-21 21:51:00+00:00,2457409.41041667,210.08
325,2016-01-21 21:52:00+00:00,2457409.41111111,205.02
326,2016-01-21 21:53:00+00:00,2457409.41180556,213.27
327,2016-01-21 21:54:00+00:00,2457409.4125,210.17
328,2016-01-21 21:55:00+00:00,2457409.41319444,213.38
329,2016-01-21 21:56:00+00:00,2457409.41388889,216.47
330,2016-01-21 21:57:00+00:00,2457409.41458333,208.78
331,2016-01-21 21:58:00+00:00,2457409.41527778,214.25
332,2016-01-21 21:59:00+00:00,2457409.41597222,214.62
333,2016-01-21 22:00:00+00:00,2457409.41666667,205.67
334,2016-01-21 22:01:00+00:00,2457409.41736111,213.38
335,2016-01-21 22:02:00+00:00,2457409.41805556,211.93
336,2016-01-21 22:03:00+00:00,2457409.41875,207.1
337,2016-01-21 22:04:00+00:00,2457409.41944445,211.07
338,2016-01-21 22:05:00+00:00,2457409.42013889,217.45
339,2016-01-21 22:06:00+00:00,2457409.42083333,209.05
340,2016-01-21 22:07:00+00:00,2457409.42152778,213.17
341,2016-01-21 22:08:00+00:00,2457409.42222222,220.92
342,2016-01-21 22:09:00+00:00,2457409.42291667,214.65
343,2016-01-21 22:10:00+00:00,2457409.42361111,217.12
344,2016-01-21 22:11:00+00:00,2457409.42430556,214.12
345,2016-01-21 22:12:00+00:00,2457409.425,219.68
346,2016-01-21 22:13:00+00:00,2457409.42569445,217.05
347,2016-01-21 22:14:00+00:00,2457409.42638889,217.63
348,2016-01-21 22:15:00+00:00,2457409.42708333,225.0
349,2016-01-21 22:16:00+00:00,2457409.42777778,217.67
350,2016-01-21 22:17:00+00:00,2457409.42847222,219.6
351,2016-01-21 22:18:00+00:00,2457409.42916667,219.95
352,2016-01-21 22:19:00+00:00,2457409.42986111,216.87
353,2016-01-21 22:20:00+00:00,2457409.43055556,223.97
354,2016-01-21 22:21:00+00:00,2457409.43125,220.43
355,2016-01-21 22:22:00+00:00,2457409.43194444,217.95
356,2016-01-21 22:23:00+00:00,2457409.43263889,218.88
357,2016-01-21 22:24:00+00:00,2457409.43333333,216.0
358,2016-01-21 22:25:00+00:00,2457409.43402778,215.48
359,2016-01-21 22:26:00+00:00,2457409.43472222,221.95
360,2016-01-21 22:27:00+00:00,2457409.43541667,220.67
361,2016-01-21 22:28:00+00:00,2457409.43611111,226.38
362,2016-01-21 22:29:00+00:00,2457409.43680556,225.37
363,2016-01-21 22:30:00+00:00,2457409.4375,221.1
364,2016-01-21 22:31:00+00:00,2457409.43819444,221.17
365,2016-01-21 22:32:00+00:00,2457409.43888889,223.33
366,2016-01-21 22:33:00+00:00,2457409.43958333,219.15
367,2016-01-21 22:34:00+00:00,2457409.44027778,216.52
368,2016-01-21 22:35:00+00:00,2457409.44097222,222.9
369,2016-01-21 22:36:00+00:00,2457409.44166667,224.66
370,2016-01-21 22:37:00+00:00,2457409.44236111,220.25
371,2016-01-21 22:38:00+00:00,2457409.44305556,229.97
372,2016-01-21 22:39:00+00:00,2457409.44375,217.07
373,2016-01-21 22:40:00+00:00,2457409.44444444,223.38
374,2016-01-21 22:41:00+00:00,2457409.44513889,219.83
375,2016-01-21 22:42:00+00:00,2457409.44583333,222.57
376,2016-01-21 22:43:00+00:00,2457409.44652778,224.87
377,2016-01-21 22:44:00+00:00,2457409.44722222,223.67
378,2016-01-21 22:45:00+00:00,2457409.44791667,221.08
379,2016-01-21 22:46:00+00:00,2457409.44861111,221.28
380,2016-01-21 22:47:00+00:00,2457409.44930556,216.1
381,2016-01-21 22:48:00+00:00,2457409.45,226.58
382,2016-01-21 22:49:00+00:00,2457409.45069445,224.17
383,2016-01-21 22:50:00+00:00,2457409.45138889,224.73
384,2016-01-21 22:51:00+00:00,2457409.45208333,223.48
385,2016-01-21 22:52:00+00:00,2457409.45277778,222.35
386,2016-01-21 22:53:00+00:00,2457409.45347222,222.8
387,2016-01-21 22:54:00+00:00,2457409.45416667,221.83
388,2016-01-21 22:55:00+00:00,2457409.45486111,224.43
389,2016-01-21 22:56:00+00:00,2457409.45555556,220.05
390,2016-01-21 22:57:00+00:00,2457409.45625,219.6
391,2016-01-21 22:58:00+00:00,2457409.45694445,228.02
392,2016-01-21 22:59:00+00:00,2457409.45763889,228.55
393,2016-01-21 23:00:00+00:00,2457409.45833333,223.78
394,2016-01-21 23:01:00+00:00,2457409.45902778,224.33
395,2016-01-21 23:02:00+00:00,2457409.45972222,224.98
396,2016-01-21 23:03:00+00:00,2457409.46041667,226.3
397,2016-01-21 23:04:00+00:00,2457409.46111111,229.08
398,2016-01-21 23:05:00+00:00,2457409.46180556,222.85
399,2016-01-21 23:06:00+00:00,2457409.4625,225.35
400,2016-01-21 23:07:00+00:00,2457409.46319444,224.7
401,2016-01-21 23:08:00+00:00,2457409.46388889,227.0
402,2016-01-21 23:09:00+00:00,2457409.46458333,228.32
403,2016-01-21 23:10:00+00:00,2457409.46527778,228.43
404,2016-01-21 23:11:00+00:00,2457409.46597222,222.85
405,2016-01-21 23:12:00+00:00,2457409.46666667,228.87
406,2016-01-21 23:13:00+00:00,2457409.46736111,229.68
407,2016-01-21 23:14:00+00:00,2457409.46805556,228.63
408,2016-01-21 23:15:00+00:00,2457409.46875,230.48
409,2016-01-21 23:16:00+00:00,2457409.46944444,232.07
410,2016-01-21 23:17:00+00:00,2457409.47013889,229.83
411,2016-01-21 23:18:00+00:00,2457409.47083333,230.73
412,2016-01-21 23:19:00+00:00,2457409.47152778,230.97
413,2016-01-21 23:20:00+00:00,2457409.47222222,231.35
414,2016-01-21 23:21:00+00:00,2457409.47291667,228.72
415,2016-01-21 23:22:00+00:00,2457409.47361111,234.05
416,2016-01-21 23:23:00+00:00,2457409.47430556,237.48
417,2016-01-21 23:24:00+00:00,2457409.475,234.7
418,2016-01-21 23:25:00+00:00,2457409.47569444,225.13
419,2016-01-21 23:26:00+00:00,2457409.47638889,233.18
420,2016-01-21 23:27:00+00:00,2457409.47708333,226.82
421,2016-01-21 23:28:00+00:00,2457409.47777778,227.77
422,2016-01-21 23:29:00+00:00,2457409.47847222,231.22
423,2016-01-21 23:30:00+00:00,2457409.47916667,230.12
424,2016-01-21 23:31:00+00:00,2457409.47986111,233.38
425,2016-01-21 23:32:00+00:00,2457409.48055556,228.1
426,2016-01-21 23:33:00+00:00,2457409.48125,227.95
427,2016-01-21 23:34:00+00:00,2457409.48194445,229.18
428,2016-01-21 23:35:00+00:00,2457409.48263889,225.88
429,2016-01-21 23:36:00+00:00,2457409.48333333,231.93
430,2016-01-21 23:37:00+00:00,2457409.48402778,225.93
431,2016-01-21 23:38:00+00:00,2457409.48472222,223.97
432,2016-01-21 23:39:00+00:00,2457409.48541667,227.93
433,2016-01-21 23:40:00+00:00,2457409.48611111,229.37
434,2016-01-21 23:41:00+00:00,2457409.48680556,226.67
435,2016-01-21 23:42:00+00:00,2457409.4875,230.93
436,2016-01-21 23:43:00+00:00,2457409.48819445,229.07
437,2016-01-21 23:44:00+00:00,2457409.48888889,223.72
438,2016-01-21 23:45:00+00:00,2457409.48958333,224.42
439,2016-01-21 23:46:00+00:00,2457409.49027778,223.43
440,2016-01-21 23:47:00+00:00,2457409.49097222,226.0
441,2016-01-21 23:48:00+00:00,2457409.49166667,224.07
442,2016-01-21 23:49:00+00:00,2457409.49236111,223.85
443,2016-01-21 23:50:00+00:00,2457409.49305556,222.8
444,2016-01-21 23:51:00+00:00,2457409.49375,223.85
445,2016-01-21 23:52:00+00:00,2457409.49444444,222.8
446,2016-01-21 23:53:00+00:00,2457409.49513889,224.02
447,2016-01-21 23:54:00+00:00,2457409.49583333,224.08
448,2016-01-21 23:55:00+00:00,2457409.49652778,221.6
449,2016-01-21 23:56:00+00:00,2457409.49722222,223.42
450,2016-01-21 23:57:00+00:00,2457409.49791667,221.35
451,2016-01-21 23:58:00+00:00,2457409.49861111,221.03
452,2016-01-21 23:59:00+00:00,2457409.49930556,221.05
453,2016-01-22 00:00:00+00:00,2457409.5,221.23
454,2016-01-22 00:01:00+00:00,2457409.50069444,220.98
455,2016-01-22 00:02:00+00:00,2457409.50138889,217.93
456,2016-01-22 00:03:00+00:00,2457409.50208333,216.87
457,2016-01-22 00:04:00+00:00,2457409.50277778,226.87
458,2016-01-22 00:05:00+00:00,2457409.50347222,222.23
459,2016-01-22 00:06:00+00:00,2457409.50416667,223.85
460,2016-01-22 00:07:00+00:00,2457409.50486111,225.33
461,2016-01-22 00:08:00+00:00,2457409.50555556,222.08
462,2016-01-22 00:09:00+00:00,2457409.50625,220.3
463,2016-01-22 00:10:00+00:00,2457409.50694444,224.0
464,2016-01-22 00:11:00+00:00,2457409.50763889,219.57
465,2016-01-22 00:12:00+00:00,2457409.50833333,217.95
466,2016-01-22 00:13:00+00:00,2457409.50902778,223.98
467,2016-01-22 00:14:00+00:00,2457409.50972222,221.73
468,2016-01-22 00:15:00+00:00,2457409.51041667,219.98
469,2016-01-22 00:16:00+00:00,2457409.51111111,222.23
470,2016-01-22 00:17:00+00:00,2457409.51180556,223.22
471,2016-01-22 00:18:00+00:00,2457409.5125,221.13
472,2016-01-22 00:19:00+00:00,2457409.51319445,221.67
473,2016-01-22 00:20:00+00:00,2457409.51388889,224.0
474,2016-01-22 00:21:00+00:00,2457409.51458333,221.65
475,2016-01-22 00:22:00+00:00,2457409.51527778,222.52
476,2016-01-22 00:23:00+00:00,2457409.51597222,219.23
477,2016-01-22 00:24:00+00:00,2457409.51666667,225.45
478,2016-01-22 00:25:00+00:00,2457409.51736111,222.52
479,2016-01-22 00:26:00+00:00,2457409.51805556,225.08
480,2016-01-22 00:27:00+00:00,2457409.51875,226.27
481,2016-01-22 00:28:00+00:00,2457409.51944445,225.57
482,2016-01-22 00:29:00+00:00,2457409.52013889,223.73
483,2016-01-22 00:30:00+00:00,2457409.52083333,221.65
484,2016-01-22 00:31:00+00:00,2457409.52152778,226.65
485,2016-01-22 00:32:00+00:00,2457409.52222222,220.47
