No,Zulu,Julday,Temp
25,2016-01-29 17:01:00+00:00,2457417.20902778,215.27
26,2016-01-29 17:02:00+00:00,2457417.20972222,214.88
27,2016-01-29 17:03:00+00:00,2457417.21041667,216.53
28,2016-01-29 17:04:00+00:00,2457417.21111111,218.7
29,2016-01-29 17:05:00+00:00,2457417.21180556,215.52
30,2016-01-29 17:06:00+00:00,2457417.2125,218.37
31,2016-01-29 17:07:00+00:00,2457417.21319444,220.2
32,2016-01-29 17:08:00+00:00,2457417.21388889,219.25
33,2016-01-29 17:09:00+00:00,2457417.21458333,217.85
34,2016-01-29 17:10:00+00:00,2457417.21527778,218.6
35,2016-01-29 17:11:00+00:00,2457417.21597222,216.08
36,2016-01-29 17:12:00+00:00,2457417.21666667,218.17
37,2016-01-29 17:13:00+00:00,2457417.21736111,216.9
38,2016-01-29 17:14:00+00:00,2457417.21805556,217.5
39,2016-01-29 17:15:00+00:00,2457417.21875,214.82
40,2016-01-29 17:16:00+00:00,2457417.21944444,218.62
41,2016-01-29 17:17:00+00:00,2457417.22013889,217.82
42,2016-01-29 17:18:00+00:00,2457417.22083333,214.33
43,2016-01-29 17:19:00+00:00,2457417.22152778,213.82
44,2016-01-29 17:20:00+00:00,2457417.22222222,214.6
45,2016-01-29 17:21:00+00:00,2457417.22291667,214.15
46,2016-01-29 17:22:00+00:00,2457417.22361111,216.9
47,2016-01-29 17:23:00+00:00,2457417.22430556,216.4
48,2016-01-29 17:24:00+00:00,2457417.225,217.52
49,2016-01-29 17:25:00+00:00,2457417.22569444,215.15
50,2016-01-29 17:26:00+00:00,2457417.22638889,214.88
51,2016-01-29 17:27:00+00:00,2457417.22708333,213.97
52,2016-01-29 17:28:00+00:00,2457417.22777778,215.7
53,2016-01-29 17:29:00+00:00,2457417.22847222,213.7
54,2016-01-29 17:30:00+00:00,2457417.22916667,214.3
55,2016-01-29 17:31:00+00:00,2457417.22986111,214.65
56,2016-01-29 17:32:00+00:00,2457417.23055556,213.93
57,2016-01-29 17:33:00+00:00,2457417.23125,216.48
58,2016-01-29 17:34:00+00:00,2457417.23194445,211.45
59,2016-01-29 17:35:00+00:00,2457417.23263889,211.53
60,2016-01-29 17:36:00+00:00,2457417.23333333,213.35
61,2016-01-29 17:37:00+00:00,2457417.23402778,214.98
62,2016-01-29 17:38:00+00:00,2457417.23472222,212.85
63,2016-01-29 17:39:00+00:00,2457417.23541667,209.73
64,2016-01-29 17:40:00+00:00,2457417.23611111,210.25
65,2016-01-29 17:41:00+00:00,2457417.23680556,214.55
66,2016-01-29 17:42:00+00:00,2457417.2375,213.0
67,2016-01-29 17:43:00+00:00,2457417.23819445,214.12
68,2016-01-29 17:44:00+00:00,2457417.23888889,215.8
69,2016-01-29 17:45:00+00:00,2457417.23958333,211.2
70,2016-01-29 17:46:00+00:00,2457417.24027778,210.35
71,2016-01-29 17:47:00+00:00,2457417.24097222,214.27
72,2016-01-29 17:48:00+00:00,2457417.24166667,211.68
73,2016-01-29 17:49:00+00:00,2457417.24236111,214.75
74,2016-01-29 17:50:00+00:00,2457417.24305556,213.67
75,2016-01-29 17:51:00+00:00,2457417.24375,213.68
76,2016-01-29 17:52:00+00:00,2457417.24444444,212.05
77,2016-01-29 17:53:00+00:00,2457417.24513889,212.25
78,2016-01-29 17:54:00+00:00,2457417.24583333,210.2
79,2016-01-29 17:55:00+00:00,2457417.24652778,209.83
80,2016-01-29 17:56:00+00:00,2457417.24722222,211.58
81,2016-01-29 17:57:00+00:00,2457417.24791667,212.4
82,2016-01-29 17:58:00+00:00,2457417.24861111,215.05
83,2016-01-29 17:59:00+00:00,2457417.24930556,215.1
84,2016-01-29 18:00:00+00:00,2457417.25,214.6
85,2016-01-29 18:01:00+00:00,2457417.25069444,213.77
86,2016-01-29 18:02:00+00:00,2457417.25138889,210.95
87,2016-01-29 18:03:00+00:00,2457417.25208333,213.6
88,2016-01-29 18:04:00+00:00,2457417.25277778,214.4
89,2016-01-29 18:05:00+00:00,2457417.25347222,212.25
90,2016-01-29 18:06:00+00:00,2457417.25416667,213.38
91,2016-01-29 18:07:00+00:00,2457417.25486111,208.5
92,2016-01-29 18:08:00+00:00,2457417.25555556,210.95
93,2016-01-29 18:09:00+00:00,2457417.25625,210.65
94,2016-01-29 18:10:00+00:00,2457417.25694444,212.07
95,2016-01-29 18:11:00+00:00,2457417.25763889,211.6
96,2016-01-29 18:12:00+00:00,2457417.25833333,209.42
97,2016-01-29 18:13:00+00:00,2457417.25902778,212.48
98,2016-01-29 18:14:00+00:00,2457417.25972222,212.5
99,2016-01-29 18:15:00+00:00,2457417.26041667,210.2
100,2016-01-29 18:16:00+00:00,2457417.26111111,207.12
101,2016-01-29 18:17:00+00:00,2457417.26180556,209.3
102,2016-01-29 18:18:00+00:00,2457417.2625,211.85
103,2016-01-29 18:19:00+00:00,2457417.26319445,212.4
104,2016-01-29 18:20:00+00:00,2457417.26388889,209.02
105,2016-01-29 18:21:00+00:00,2457417.26458333,208.95
106,2016-01-29 18:22:00+00:00,2457417.26527778,211.62
107,2016-01-29 18:23:00+00:00,2457417.26597222,211.78
108,2016-01-29 18:24:00+00:00,2457417.26666667,207.9
109,2016-01-29 18:25:00+00:00,2457417.26736111,211.75
110,2016-01-29 18:26:00+00:00,2457417.26805556,212.72
111,2016-01-29 18:27:00+00:00,2457417.26875,207.88
112,2016-01-29 18:28:00+00:00,2457417.26944445,213.12
113,2016-01-29 18:29:00+00:00,2457417.27013889,207.95
114,2016-01-29 18:30:00+00:00,2457417.27083333,207.42
115,2016-01-29 18:31:00+00:00,2457417.27152778,211.45
116,2016-01-29 18:32:00+00:00,2457417.27222222,209.12
117,2016-01-29 18:33:00+00:00,2457417.27291667,207.98
118,2016-01-29 18:34:00+00:00,2457417.27361111,211.27
119,2016-01-29 18:35:00+00:00,2457417.27430556,212.38
120,2016-01-29 18:36:00+00:00,2457417.275,209.17
121,2016-01-29 18:37:00+00:00,2457417.27569444,210.07
122,2016-01-29 18:38:00+00:00,2457417.27638889,208.15
123,2016-01-29 18:39:00+00:00,2457417.27708333,210.73
124,2016-01-29 18:40:00+00:00,2457417.27777778,210.07
125,2016-01-29 18:41:00+00:00,2457417.27847222,210.75
126,2016-01-29 18:42:00+00:00,2457417.27916667,207.02
127,2016-01-29 18:43:00+00:00,2457417.27986111,213.35
128,2016-01-29 18:44:00+00:00,2457417.28055556,207.05
129,2016-01-29 18:45:00+00:00,2457417.28125,211.6
130,2016-01-29 18:46:00+00:00,2457417.28194444,206.62
131,2016-01-29 18:47:00+00:00,2457417.28263889,209.48
132,2016-01-29 18:48:00+00:00,2457417.28333333,209.33
133,2016-01-29 18:49:00+00:00,2457417.28402778,206.9
134,2016-01-29 18:50:00+00:00,2457417.28472222,210.3
135,2016-01-29 18:51:00+00:00,2457417.28541667,210.5
136,2016-01-29 18:52:00+00:00,2457417.28611111,206.9
137,2016-01-29 18:53:00+00:00,2457417.28680556,202.65
138,2016-01-29 18:54:00+00:00,2457417.2875,206.8
139,2016-01-29 18:55:00+00:00,2457417.28819444,207.03
140,2016-01-29 18:56:00+00:00,2457417.28888889,210.0
141,2016-01-29 18:57:00+00:00,2457417.28958333,209.65
142,2016-01-29 18:58:00+00:00,2457417.29027778,211.7
143,2016-01-29 18:59:00+00:00,2457417.29097222,208.52
144,2016-01-29 19:00:00+00:00,2457417.29166667,209.38
145,2016-01-29 19:01:00+00:00,2457417.29236111,209.25
146,2016-01-29 19:02:00+00:00,2457417.29305556,209.85
147,2016-01-29 19:03:00+00:00,2457417.29375,212.85
148,2016-01-29 19:04:00+00:00,2457417.29444445,212.12
149,2016-01-29 19:05:00+00:00,2457417.29513889,212.75
150,2016-01-29 19:06:00+00:00,2457417.29583333,210.33
151,2016-01-29 19:07:00+00:00,2457417.29652778,212.02
152,2016-01-29 19:08:00+00:00,2457417.29722222,212.25
153,2016-01-29 19:09:00+00:00,2457417.29791667,206.55
154,2016-01-29 19:10:00+00:00,2457417.29861111,210.3
155,2016-01-29 19:11:00+00:00,2457417.29930556,212.93
156,2016-01-29 19:12:00+00:00,2457417.3,215.43
157,2016-01-29 19:13:00+00:00,2457417.30069445,213.77
158,2016-01-29 19:14:00+00:00,2457417.30138889,207.52
159,2016-01-29 19:15:00+00:00,2457417.30208333,209.7
160,2016-01-29 19:16:00+00:00,2457417.30277778,206.3
161,2016-01-29 19:17:00+00:00,2457417.30347222,211.97
162,2016-01-29 19:18:00+00:00,2457417.30416667,208.45
163,2016-01-29 19:19:00+00:00,2457417.30486111,213.77
164,2016-01-29 19:20:00+00:00,2457417.30555556,209.55
165,2016-01-29 19:21:00+00:00,2457417.30625,216.52
166,2016-01-29 19:22:00+00:00,2457417.30694444,211.12
167,2016-01-29 19:23:00+00:00,2457417.30763889,212.5
168,2016-01-29 19:24:00+00:00,2457417.30833333,211.72
169,2016-01-29 19:25:00+00:00,2457417.30902778,211.85
170,2016-01-29 19:26:00+00:00,2457417.30972222,214.4
171,2016-01-29 19:27:00+00:00,2457417.31041667,214.67
172,2016-01-29 19:28:00+00:00,2457417.31111111,210.2
173,2016-01-29 19:29:00+00:00,2457417.31180556,210.62
174,2016-01-29 19:30:00+00:00,2457417.3125,209.65
175,2016-01-29 19:31:00+00:00,2457417.31319444,210.4
176,2016-01-29 19:32:00+00:00,2457417.31388889,211.05
177,2016-01-29 19:33:00+00:00,2457417.31458333,213.62
178,2016-01-29 19:34:00+00:00,2457417.31527778,216.2
179,2016-01-29 19:35:00+00:00,2457417.31597222,211.62
180,2016-01-29 19:36:00+00:00,2457417.31666667,216.25
181,2016-01-29 19:37:00+00:00,2457417.31736111,210.23
182,2016-01-29 19:38:00+00:00,2457417.31805556,215.95
183,2016-01-29 19:39:00+00:00,2457417.31875,210.15
184,2016-01-29 19:40:00+00:00,2457417.31944444,214.93
185,2016-01-29 19:41:00+00:00,2457417.32013889,210.9
186,2016-01-29 19:42:00+00:00,2457417.32083333,210.95
187,2016-01-29 19:43:00+00:00,2457417.32152778,212.07
188,2016-01-29 19:44:00+00:00,2457417.32222222,211.12
189,2016-01-29 19:45:00+00:00,2457417.32291667,209.08
190,2016-01-29 19:46:00+00:00,2457417.32361111,210.73
191,2016-01-29 19:47:00+00:00,2457417.32430556,209.35
192,2016-01-29 19:48:00+00:00,2457417.325,209.98
193,2016-01-29 19:49:00+00:00,2457417.32569445,212.62
